country,state,city,station,last_update,latitude,longitude,pollutant_type,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",25-03-2025 10:00,24.75746,84.366208,NO2,2,3,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",25-03-2025 10:00,24.75746,84.366208,SO2,12,15,13
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",25-03-2025 10:00,24.75746,84.366208,CO,22,31,25
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25-03-2025 10:00,25.42742023,86.13886079,PM2.5,48,287,143
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25-03-2025 10:00,25.42742023,86.13886079,NH3,9,13,10
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",25-03-2025 10:00,26.80365,84.51954,PM10,62,214,137
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",25-03-2025 10:00,26.80365,84.51954,SO2,11,18,15
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",25-03-2025 10:00,26.80365,84.51954,CO,41,110,86
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",25-03-2025 10:00,26.80365,84.51954,OZONE,22,27,23
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25-03-2025 10:00,25.251013,86.989001,PM2.5,22,48,35
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25-03-2025 10:00,25.251013,86.989001,CO,10,20,18
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",25-03-2025 10:00,26.446912,91.439057,SO2,2,7,4
India,Assam,Silchar,"Tarapur, Silchar - PCBA",25-03-2025 10:00,24.82827,92.79525,PM10,49,54,51
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",25-03-2025 10:00,26.987634,94.636574,NO2,44,64,54
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",25-03-2025 10:00,26.987634,94.636574,CO,8,44,21
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",25-03-2025 10:00,26.146529,87.454184,CO,26,84,34
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",25-03-2025 10:00,24.75746,84.366208,PM2.5,32,399,182
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25-03-2025 10:00,25.204762,85.51496,SO2,8,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25-03-2025 10:00,25.56752,83.966379,PM2.5,5,263,88
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25-03-2025 10:00,25.56752,83.966379,PM10,44,187,95
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25-03-2025 10:00,25.56752,83.966379,NH3,4,4,4
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25-03-2025 10:00,25.56752,83.966379,CO,26,94,43
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25-03-2025 10:00,25.56752,83.966379,OZONE,4,161,40
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25-03-2025 10:00,25.7808257,84.7446768,PM2.5,32,220,94
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25-03-2025 10:00,25.7808257,84.7446768,OZONE,6,112,33
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",25-03-2025 10:00,16.5150833,80.5181667,NH3,4,5,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",25-03-2025 10:00,14.675886,77.593027,PM10,25,167,60
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",25-03-2025 10:00,16.554731,80.64911,OZONE,15,48,20
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",25-03-2025 10:00,27.103358,93.679645,PM2.5,2,301,75
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",25-03-2025 10:00,16.536107,80.594233,NH3,2,3,3
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",25-03-2025 10:00,16.486692,80.699436,PM2.5,52,95,71
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",25-03-2025 10:00,26.10887,91.589544,PM2.5,0,0,0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",25-03-2025 10:00,26.10887,91.589544,PM10,70,288,169
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",25-03-2025 10:00,26.10887,91.589544,NH3,11,22,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",25-03-2025 10:00,26.10887,91.589544,SO2,9,15,13
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",25-03-2025 10:00,16.554731,80.64911,NO2,14,17,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25-03-2025 10:00,25.265194,87.012947,PM2.5,40,302,117
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25-03-2025 10:00,25.697189,85.2459,PM2.5,124,331,248
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25-03-2025 10:00,25.697189,85.2459,CO,23,62,56
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25-03-2025 10:00,25.560083,87.553265,PM2.5,28,153,72
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25-03-2025 10:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",25-03-2025 10:00,26.0881305,87.93840336,SO2,1,68,31
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",25-03-2025 10:00,26.0881305,87.93840336,OZONE,19,22,19
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",25-03-2025 10:00,27.308328,84.531742,PM2.5,27,180,48
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",25-03-2025 10:00,27.308328,84.531742,PM10,25,122,52
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",25-03-2025 10:00,27.308328,84.531742,SO2,6,7,6
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",25-03-2025 10:00,27.308328,84.531742,OZONE,9,15,10
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25-03-2025 10:00,25.892357,86.590325,OZONE,24,42,30
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25-03-2025 10:00,25.859655,85.77944,PM2.5,111,492,286
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25-03-2025 10:00,25.859655,85.77944,PM10,105,500,252
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25-03-2025 10:00,25.859655,85.77944,NH3,2,2,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25-03-2025 10:00,25.859655,85.77944,CO,13,97,26
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",25-03-2025 10:00,24.952822,84.002396,CO,48,58,51
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",25-03-2025 10:00,26.2271665,84.3570427,PM2.5,65,459,281
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",25-03-2025 10:00,26.63086,84.90051,OZONE,11,13,12
India,Bihar,Munger,"Town Hall, Munger - BSPCB",25-03-2025 10:00,25.376776,86.471523,NO2,45,46,45
India,Bihar,Munger,"Town Hall, Munger - BSPCB",25-03-2025 10:00,25.376776,86.471523,OZONE,3,13,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",25-03-2025 10:00,26.11442,85.39813,NO2,3,29,11
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",25-03-2025 10:00,26.11442,85.39813,NH3,9,11,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",25-03-2025 10:00,26.11442,85.39813,CO,16,68,40
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",25-03-2025 10:00,26.1403345,85.3650192,CO,37,109,89
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",25-03-2025 10:00,26.1209,85.3647,SO2,5,8,7
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25-03-2025 10:00,25.586562,85.043586,PM2.5,10,419,80
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25-03-2025 10:00,25.586562,85.043586,OZONE,1,41,10
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25-03-2025 10:00,25.592539,85.227158,SO2,3,12,7
India,Bihar,Patna,"Muradpur, Patna - BSPCB",25-03-2025 10:00,25.619651,85.147382,PM2.5,136,316,230
India,Bihar,Patna,"Muradpur, Patna - BSPCB",25-03-2025 10:00,25.619651,85.147382,SO2,6,8,7
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",25-03-2025 10:00,26.2271665,84.3570427,NH3,1,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",25-03-2025 10:00,26.2271665,84.3570427,CO,73,113,90
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",25-03-2025 10:00,30.735567,76.775714,PM10,61,149,96
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",25-03-2025 10:00,30.735567,76.775714,SO2,17,53,28
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",25-03-2025 10:00,30.735567,76.775714,CO,30,60,34
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",25-03-2025 10:00,30.719859,76.738637,SO2,11,54,20
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",25-03-2025 10:00,30.719859,76.738637,CO,30,112,59
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",25-03-2025 10:00,30.719859,76.738637,OZONE,2,140,11
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",25-03-2025 10:00,21.194815,81.31477,SO2,14,107,33
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25-03-2025 10:00,25.366336,87.117468,SO2,16,18,17
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25-03-2025 10:00,25.0328,85.41948,PM10,0,0,0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",25-03-2025 10:00,24.792403,84.992416,OZONE,2,29,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",25-03-2025 10:00,24.762518,84.982348,NO2,17,25,22
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25-03-2025 10:00,25.599486,85.113666,PM2.5,58,155,102
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25-03-2025 10:00,25.366336,87.117468,PM2.5,13,347,179
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-03-2025 10:00,28.58028,77.233829,PM10,66,251,157
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-03-2025 10:00,28.58028,77.233829,SO2,4,24,16
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-03-2025 10:00,28.58028,77.233829,OZONE,2,89,26
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-03-2025 10:00,28.5918245,77.2273074,PM2.5,54,306,160
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-03-2025 10:00,28.5918245,77.2273074,PM10,78,236,146
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-03-2025 10:00,28.611281,77.237738,PM10,67,374,175
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-03-2025 10:00,28.611281,77.237738,NO2,19,156,98
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",25-03-2025 10:00,21.185571,81.343175,OZONE,7,19,10
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",25-03-2025 10:00,22.08815,82.13737,PM10,32,219,72
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-03-2025 10:00,22.368195,82.746431,PM2.5,57,122,86
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-03-2025 10:00,22.368195,82.746431,NO2,26,78,40
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-03-2025 10:00,22.348441,82.549611,PM10,71,430,117
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-03-2025 10:00,22.348441,82.549611,CO,22,100,58
India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-03-2025 10:00,28.684678,77.076574,NH3,6,8,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-03-2025 10:00,28.684678,77.076574,OZONE,8,111,21
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-03-2025 10:00,28.60909,77.0325413,NH3,6,9,8
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-03-2025 10:00,28.60909,77.0325413,SO2,2,25,12
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-03-2025 10:00,28.60909,77.0325413,OZONE,18,61,22
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-03-2025 10:00,28.570173,76.933762,SO2,9,20,14
India,Delhi,Delhi,"Narela, Delhi - DPCC",25-03-2025 10:00,28.822836,77.101981,CO,3,111,73
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-03-2025 10:00,22.12665,83.483212,CO,0,0,0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-03-2025 10:00,22.1910172,83.5197009,SO2,0,0,0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-03-2025 10:00,22.1910172,83.5197009,CO,0,0,0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-03-2025 10:00,21.258815,81.578979,PM2.5,19,41,31
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-03-2025 10:00,21.258815,81.578979,PM10,35,157,96
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-03-2025 10:00,21.258815,81.578979,NH3,6,7,6
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-03-2025 10:00,28.656756,77.227234,PM2.5,60,372,234
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-03-2025 10:00,28.656756,77.227234,SO2,10,29,19
India,Delhi,Delhi,"DTU, Delhi - CPCB",25-03-2025 10:00,28.7500499,77.1112615,PM2.5,29,314,131
India,Delhi,Delhi,"DTU, Delhi - CPCB",25-03-2025 10:00,28.7500499,77.1112615,PM10,87,467,238
India,Delhi,Delhi,"DTU, Delhi - CPCB",25-03-2025 10:00,28.7500499,77.1112615,NH3,11,22,14
India,Delhi,Delhi,"DTU, Delhi - CPCB",25-03-2025 10:00,28.7500499,77.1112615,SO2,64,70,66
India,Delhi,Delhi,"DTU, Delhi - CPCB",25-03-2025 10:00,28.7500499,77.1112615,OZONE,25,40,27
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-03-2025 10:00,28.5710274,77.0719006,PM10,77,384,207
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-03-2025 10:00,28.5710274,77.0719006,NO2,34,71,51
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-03-2025 10:00,28.5710274,77.0719006,NH3,9,17,13
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",25-03-2025 10:00,28.5627763,77.1180053,OZONE,5,149,22
India,Delhi,Delhi,"ITO, Delhi - CPCB",25-03-2025 10:00,28.628624,77.24106,PM10,48,302,143
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-03-2025 10:00,28.695381,77.181665,PM2.5,50,374,220
India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-03-2025 10:00,28.7762,77.051074,NH3,5,8,6
India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-03-2025 10:00,28.7762,77.051074,CO,21,90,72
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",25-03-2025 10:00,28.5512005,77.2735737,PM10,71,417,242
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-03-2025 10:00,21.371751,81.664929,SO2,10,64,24
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-03-2025 10:00,21.371751,81.664929,CO,10,31,24
India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-03-2025 10:00,28.815329,77.15301,PM2.5,48,413,216
India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-03-2025 10:00,28.815329,77.15301,NH3,10,13,12
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-03-2025 10:00,28.611281,77.237738,CO,20,103,69
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-03-2025 10:00,28.636429,77.201067,NH3,8,12,10
India,Delhi,Delhi,"Pusa, Delhi - IMD",25-03-2025 10:00,28.63611,77.173332,OZONE,12,146,22
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",25-03-2025 10:00,28.563262,77.186937,PM10,85,406,213
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",25-03-2025 10:00,28.563262,77.186937,SO2,28,72,46
India,Delhi,Delhi,"Rohini, Delhi - DPCC",25-03-2025 10:00,28.732528,77.11992,SO2,9,53,20
India,Delhi,Delhi,"Rohini, Delhi - DPCC",25-03-2025 10:00,28.732528,77.11992,CO,9,106,82
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",25-03-2025 10:00,28.6514781,77.1473105,NH3,9,12,10
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-03-2025 10:00,23.002657,72.591912,OZONE,4,34,18
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-03-2025 10:00,23.020509,72.579261,PM10,51,109,76
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",25-03-2025 10:00,23.020509,72.579261,NO2,11,113,55
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",25-03-2025 10:00,23.016834,72.625775,NO2,0,0,0
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",25-03-2025 10:00,23.04307,72.562968,NH3,0,0,0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-03-2025 10:00,23.107969,72.574648,NH3,0,0,0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",25-03-2025 10:00,23.107969,72.574648,CO,0,0,0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",25-03-2025 10:00,22.977134,72.553024,PM10,0,0,0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",25-03-2025 10:00,22.977134,72.553024,NO2,0,0,0
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",25-03-2025 10:00,23.002657,72.591912,SO2,0,0,0
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",25-03-2025 10:00,28.56789,77.250515,CO,22,118,58
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",25-03-2025 10:00,28.623763,77.287209,NH3,6,9,7
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",25-03-2025 10:00,28.674045,77.131023,NO2,45,106,78
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-03-2025 10:00,23.243639,72.68994,PM10,0,0,0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-03-2025 10:00,23.243639,72.68994,CO,0,0,0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",25-03-2025 10:00,23.243639,72.68994,OZONE,0,0,0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",25-03-2025 10:00,23.221714,72.654328,NH3,0,0,0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-03-2025 10:00,28.672342,77.31526,PM10,91,396,228
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",25-03-2025 10:00,28.672342,77.31526,CO,26,90,73
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",25-03-2025 10:00,28.699793,77.165453,PM2.5,67,416,239
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",25-03-2025 10:00,28.710508,77.249485,NO2,20,85,54
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",25-03-2025 10:00,28.531346,77.190156,NH3,5,8,6
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",25-03-2025 10:00,28.56789,77.250515,NO2,34,123,80
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",25-03-2025 10:00,28.56789,77.250515,NH3,0,0,0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-03-2025 10:00,28.5504249,77.2159377,NH3,8,21,14
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",25-03-2025 10:00,28.5504249,77.2159377,SO2,80,84,82
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-03-2025 10:00,28.422681,77.148944,PM2.5,1,331,167
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-03-2025 10:00,28.422681,77.148944,NO2,6,73,31
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-03-2025 10:00,28.4227,77.0667,PM2.5,44,308,191
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-03-2025 10:00,28.4227,77.0667,NH3,93,93,93
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-03-2025 10:00,28.4227,77.0667,OZONE,10,45,16
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-03-2025 10:00,28.4275,77.1465,PM10,0,0,0
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",25-03-2025 10:00,28.3153,76.9143,PM2.5,0,0,0
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",25-03-2025 10:00,28.3153,76.9143,NO2,0,0,0
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",25-03-2025 10:00,28.3153,76.9143,SO2,0,0,0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",25-03-2025 10:00,12.920984,77.584908,OZONE,12,25,17
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",25-03-2025 10:00,12.7816279,77.6299145,CO,15,166,166
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",25-03-2025 10:00,12.7816279,77.6299145,OZONE,31,32,31
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",25-03-2025 10:00,13.0270199,77.494094,PM10,33,90,65
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",25-03-2025 10:00,13.0270199,77.494094,NO2,21,23,22
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",25-03-2025 10:00,12.921418,77.502466,CO,26,52,37
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",25-03-2025 10:00,12.990328,77.5431385,PM10,38,41,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",25-03-2025 10:00,12.990328,77.5431385,CO,4,119,35
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",25-03-2025 10:00,13.0246342,77.5080115,CO,35,49,39
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",25-03-2025 10:00,17.930306,77.482194,NO2,0,0,0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",25-03-2025 10:00,11.55358,76.55521,SO2,2,7,4
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",25-03-2025 10:00,23.80569,86.44268,SO2,27,36,32
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",25-03-2025 10:00,15.888653,74.541751,PM2.5,25,46,32
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",25-03-2025 10:00,15.888653,74.541751,SO2,15,16,15
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",25-03-2025 10:00,12.9135218,77.5950804,PM10,0,0,0
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",25-03-2025 10:00,22.410802,73.097923,PM2.5,0,0,0
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",25-03-2025 10:00,22.410802,73.097923,PM10,0,0,0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-03-2025 10:00,22.969611,72.6435,PM10,53,253,118
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",25-03-2025 10:00,22.969611,72.6435,NO2,27,102,56
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",25-03-2025 10:00,12.951913,77.539784,OZONE,28,160,47
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",25-03-2025 10:00,12.9756843,77.5660749,NO2,31,36,33
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",25-03-2025 10:00,12.938539,77.5901,NO2,14,78,30
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",25-03-2025 10:00,13.428828,77.731418,SO2,14,33,17
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",25-03-2025 10:00,13.328028,75.797056,NO2,0,0,0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",25-03-2025 10:00,13.328028,75.797056,CO,0,0,0
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-03-2025 10:00,28.593883,76.270653,OZONE,13,17,15
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-03-2025 10:00,28.376058,77.315741,NH3,6,6,6
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",25-03-2025 10:00,34.066206,74.81982,PM10,35,44,39
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",25-03-2025 10:00,23.210494,77.425409,OZONE,10,70,33
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",25-03-2025 10:00,23.233584,77.400574,NO2,24,57,36
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",25-03-2025 10:00,23.81748678,79.446246,PM10,13,62,28
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",25-03-2025 10:00,22.9682591,76.064118,PM10,52,149,74
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",25-03-2025 10:00,22.9682591,76.064118,NH3,5,13,7
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",25-03-2025 10:00,22.9682591,76.064118,CO,2,38,16
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",25-03-2025 10:00,26.203442,78.193251,PM2.5,15,132,50
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",25-03-2025 10:00,26.203442,78.193251,OZONE,25,123,34
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",25-03-2025 10:00,26.259242,78.216432,PM10,0,0,0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",25-03-2025 10:00,26.259242,78.216432,NO2,9,71,37
